date,value,return,cum_return,rolling_max,drawdown
2025-09-16,1020661.6666954883,0.00461965126434416,0.020661666695488856,1096654.8515145755,-0.06929544397139545
2025-09-17,1029613.1246954883,0.008770250017306358,0.029613124695488935,1096654.8515145755,-0.061132932322778534
2025-09-18,1024150.0576954883,-0.005305941492942501,0.024150057695488947,1096654.8515145755,-0.06611450605352431
2025-09-19,1019212.9476954883,-0.0048206900569915945,0.01921294769548898,1096654.8515145755,-0.07061647856856075
2025-09-22,1028123.5426954883,0.008742623433255492,0.02812354269548889,1096654.8515145755,-0.06249122841561275
2025-09-23,1028824.4642737436,0.0006817483980743333,0.028824464273744077,1096654.8515145755,-0.061852083312404375
2025-09-24,1054758.3082737436,0.025207258284149603,0.05475830827374417,1096654.8515145755,-0.03820394646772334
2025-09-25,1066619.0792737436,0.01124501310580972,0.06661907927374422,1096654.8515145755,-0.02738853724063681
2025-09-26,1054242.6602737436,-0.011603410477550313,0.05424266027374425,1096654.8515145755,-0.03867414727820431
2025-09-29,1072025.6852737435,0.016868056729351544,0.0720256852737442,1096654.8515145755,-0.022458448259100896
2025-09-30,1083328.2702737434,0.010543203540047452,0.08332827027374412,1096654.8515145755,-0.012152028710242737
2025-10-09,1108103.8512737434,0.022869873961416598,0.108103851273744,1108103.8512737434,0.0
2025-10-10,1065140.2272737436,-0.03877219987153191,0.06514022727374402,1108103.8512737434,-0.038772199871531896
2025-10-13,1064250.2582737436,-0.000835541628427583,0.06425025827374409,1108103.8512737434,-0.039575345712941114
2025-10-14,1041028.8779223595,-0.021819473540979017,0.041028877922359985,1108103.8512737434,-0.06053130604526153
2025-10-15,1055904.6219223593,0.014289463352532783,0.05590462192235979,1108103.8512737434,-0.0471068025721435
2025-10-16,1054995.4149223594,-0.0008610692491758387,0.05499541492235971,1108103.8512737434,-0.04792730960219743
2025-10-17,1018643.3529223596,-0.034457080557715125,0.018643352922359968,1108103.8512737434,-0.08073295499203506
2025-10-20,1024563.4899223595,0.005811785825741378,0.024563489922359905,1108103.8512737434,-0.07539037180978658
2025-10-21,1038971.3643663826,0.014062451556920985,0.03897136436638293,1108103.8512737434,-0.06238809370429894
2025-10-22,1034104.0353663824,-0.004684757604429768,0.034104035366382845,1108103.8512737434,-0.06678057821232158
2025-10-23,1038665.1493663825,0.004410691617100282,0.03866514936638299,1108103.8512737434,-0.06266443513172751
2025-10-24,1057998.9133663827,0.01861404901453989,0.05799891336638319,1108103.8512737434,-0.04521682498419809
2025-10-27,1067242.0133663823,0.008736398386827826,0.06724201336638291,1108103.8512737434,-0.03687545879421972
2025-10-28,1061735.8304019147,-0.0051592636866868435,0.061735830401915104,1108103.8512737434,-0.041844472265419576
2025-10-29,1089680.8404019144,0.02632011579511384,0.08968084040191493,1108103.8512737434,-0.016625707825716977
2025-10-30,1082403.2154019144,-0.006678675746299989,0.08240321540191498,1108103.8512737434,-0.02319334586039623
2025-10-31,1066708.3954019144,-0.014499975403502785,0.06670839540191498,1108103.8512737434,-0.03735701831939832
2025-11-03,1073981.8684019144,0.006818614188612848,0.0739818684019149,1108103.8512737434,-0.030793127225942338
2025-11-04,1062752.0824019145,-0.010456215631191035,0.06275208240191499,1108103.8512737434,-0.04092736327890022
2025-11-05,1078276.9784019147,0.014608200969046914,0.07827697840191528,1108103.8512737434,-0.02691703745776475
2025-11-06,1094333.6674019145,0.01489106168602139,0.09433366740191484,1108103.8512737434,-0.01242679903693178
2025-11-07,1095712.0124019145,0.001259529009348892,0.09571201240191463,1108103.8512737434,-0.011182921941463163
2025-11-10,1093188.4854019145,-0.002303093305026538,0.09318848540191471,1108103.8512737434,-0.013460259933835681
2025-11-11,1086681.8044019146,-0.005952021162761945,0.08668180440191486,1108103.8512737434,-0.019332165344615154
2025-11-12,1073375.0404019146,-0.012245317761001573,0.07337504040191489,1108103.8512737434,-0.031340754597963656
2025-11-13,1088582.6524019146,0.014168032074143966,0.08858265240191487,1108103.8512737434,-0.01761675934019146
2025-11-14,1075711.6094019145,-0.011823670872947112,0.07571160940191479,1108103.8512737434,-0.029232135448852264
2025-11-17,1069578.1284019144,-0.005701789351711395,0.06957812840191457,1108103.8512737434,-0.03476724932193359
2025-11-18,1058493.6754927495,-0.010363387783299594,0.05849367549274964,1108103.8512737434,-0.04477033061835131
2025-11-19,1059724.9644927494,0.0011632464402082654,0.059724964492749555,1108103.8512737434,-0.04365916310586182
2025-11-20,1053898.8074927493,-0.005497801028768734,0.053898807492749334,1108103.8512737434,-0.04891693474279194
2025-11-21,1029817.2154927495,-0.022850004031497617,0.029817215492749405,1108103.8512737434,-0.07064918661820824
2025-11-24,1028312.2114927494,-0.0014614282781045818,0.02831221149274943,1108103.8512737434,-0.07200736617716393
2025-11-25,1037219.6266502059,0.008662169969299471,0.03721962665020584,1108103.8512737434,-0.06396893625273253
2025-11-26,1038914.1906502061,0.0016337562040480424,0.03891419065020596,1108103.8512737434,-0.06243968969515378
2025-11-27,1038271.250650206,-0.000618857655219518,0.03827125065020587,1108103.8512737434,-0.06301990607041591
